x1,x2,y
8.57032538839782,16.042792360892207,1.0
21.238526769864198,25.58369015697228,1.0
0.04989289073022008,16.27216892692788,1.0
12.496749718995828,22.067265092639197,1.0
11.573493546574769,17.355173873451044,1.0
13.517029944620388,21.82680377915245,1.0
2.330798135821447,23.166169849118027,1.0
-1.2505347110839447,20.286671129813595,1.0
4.421359285124096,17.64986556175988,1.0
15.009847329590944,20.89551272340887,1.0
8.407568759262343,12.406822403212152,1.0
0.6604780968619437,20.45412131030853,1.0
8.00973316758779,28.14368274524034,1.0
3.0141362229595545,26.66544841637145,1.0
9.016908817403523,13.216252325126543,1.0
11.942018313851388,15.929265574891176,1.0
12.780914165749056,17.663589137315835,1.0
1.2375003806805187,15.69911834188562,1.0
6.5884368073189945,22.285430837502926,1.0
-3.771337726549836,21.166222507011735,1.0
-3.2654645319674476,16.176024638487306,1.0
-2.7384317073863977,10.936690815439556,1.0
14.057864565221127,34.16071117404435,1.0
3.870964453526328,30.471617651882063,1.0
0.1179012018013852,24.87180238770955,1.0
2.0624003160812405,28.56290481681828,1.0
12.842826944899231,17.042386340247287,1.0
13.654979414538486,19.105958182855943,1.0
-0.7279926082066435,25.40628201157526,1.0
3.693717665142504,17.67419477536248,1.0
3.793586276194469,23.870889178390257,1.0
8.315790142263273,13.02200764116396,1.0
10.194544035913882,14.936114399674015,1.0
-1.5551194540771647,22.392687118782973,1.0
9.335270076731891,15.4019956045279,1.0
9.439068200526387,14.157453482513075,1.0
13.370680259048076,18.23464451897829,1.0
0.5995780406279705,24.589345229714656,1.0
-1.5552590340275687,25.03938413765252,1.0
5.029450758124471,31.41420816784296,1.0
1.7623461638211235,18.12005005412632,1.0
2.0506790579609846,28.55102917868263,1.0
2.853126189440128,27.561532754635486,1.0
15.003933216811868,23.38265638823154,1.0
12.118333543201988,24.35969764312013,1.0
12.431539724002814,16.50687094735101,1.0
-4.425015672332297,21.869620798412186,1.0
15.316305172410088,26.349417639710616,1.0
-1.4116939986120247,24.565665530908248,1.0
2.616675836799288,25.565679375260515,1.0
8.65902342835813,13.348563807952353,1.0
-3.572137492016729,22.925081141825817,1.0
-8.157285423991665,8.454574675586425,1.0
10.47873774900922,28.606127090412343,1.0
5.568839980787912,29.595126393004872,1.0
6.199921631013416,26.118575772837573,1.0
14.10346660139254,21.717265610450575,1.0
-0.7298562468168139,21.79220715963829,1.0
8.255197394079593,14.08598993546774,1.0
1.812729431754437,13.538449085167452,1.0
0.7667525204171853,25.858715695254286,1.0
-0.6330144895834007,24.794154260606287,1.0
18.75289989717455,30.95987285448832,1.0
4.224092644447607,12.76078939014022,1.0
4.548137353952708,30.177122517858823,1.0
12.758083920333682,20.69092221653868,1.0
5.91027777698635,28.76109585583094,1.0
-3.871795420275936,16.40806674735626,1.0
14.237195672118244,29.864503823980115,1.0
12.927263195162276,17.051947508514235,1.0
8.888056645788609,30.98304109847048,1.0
6.09368487459998,25.09395264078282,1.0
1.3468323871076908,27.394007970982127,1.0
5.039665878444374,26.175181013977017,1.0
17.00173598821725,27.923380227485612,1.0
6.930294056842584,13.397653513569702,1.0
16.71910952444206,27.435240934961957,1.0
10.584041042454208,20.20891866127792,1.0
-4.345395277817167,21.980043686141595,1.0
-0.25508387618947914,14.988658907796957,1.0
-1.3416814715239187,19.535699863681376,1.0
0.6474598745221787,8.791343414586054,1.0
11.433624881976955,17.552997817225318,1.0
14.563424654981281,22.063396679600626,1.0
-2.6301629056731226,23.68445194468376,1.0
3.991126526408188,12.169673030512518,1.0
7.150529837903651,26.9322334358094,1.0
13.641305334595913,28.08827011560673,1.0
7.913471130413336,32.076723071767304,1.0
-9.097159565975602,12.608413998568619,1.0
-0.3799388059457636,17.382570260474,1.0
3.6810953843668006,20.003606712951726,1.0
12.495218553371492,28.353144088588717,1.0
1.8853401701622552,27.56890468679513,1.0
-3.4295218714651727,18.63042940560579,1.0
6.122300308596019,22.467780706894395,1.0
1.9122427806387228,27.02402697715377,1.0
0.990226222174252,20.15055921253427,1.0
11.868196063134954,21.659445032035368,1.0
0.015751155676625217,26.552896902607145,1.0
-6.07627132578552,12.489240777597283,1.0
11.27046802486672,15.263571846608318,1.0
13.67564487404154,22.571165157598376,1.0
1.6991646566270204,24.6865197952858,1.0
-4.013728962766145,18.623368829738368,1.0
3.768463021078946,29.841359710248035,1.0
-1.3485963347950767,25.06795643174256,1.0
-3.0614150368892155,12.734198048307023,1.0
4.7918309281612315,30.266524750663947,1.0
-5.359167103581953,21.227942403719474,1.0
-7.40765599986048,14.851180912889776,1.0
-8.63334005416551,12.20172016125008,1.0
10.54123474058592,20.480899075167848,1.0
-0.7918201450794004,25.384805681095195,1.0
10.477593225430292,22.359675646339753,1.0
-1.8013824483133432,16.891737568455518,1.0
11.378632892527763,16.909122028699745,1.0
6.8379882778298615,28.780634437935475,1.0
11.298427689020645,32.612258305934304,1.0
3.0827440232946026,28.261387601951064,1.0
-7.538377550272523,18.7918031705108,1.0
19.290603522673745,28.03084937561625,1.0
5.828297142100631,13.068795566212803,1.0
5.3929641498782095,28.531072611499244,1.0
5.3112871926839675,31.059310187836864,1.0
4.6184914346065264,19.95551140157705,1.0
4.219229755239505,23.806393388824457,1.0
18.57060502553301,22.97770463133589,1.0
-7.747821210972463,17.51767173307608,1.0
5.227006175650602,23.41414983845131,1.0
14.023553805325596,31.449911670169772,1.0
-2.4895271866546835,23.81198240554156,1.0
10.21568864598384,14.831900313882231,1.0
3.7125317394013786,10.812083408405444,1.0
16.413518079965282,22.66836318699733,1.0
8.793592585797516,16.38406312091667,1.0
11.502944458975199,24.48649151014061,1.0
11.981210647903485,16.030093578846813,1.0
14.068760946644415,19.14122912798413,1.0
-2.4600771528835,6.8420038477448335,1.0
10.66576935585264,25.46737284866316,1.0
-0.6266131526931513,20.50484998434564,1.0
11.53901239426312,22.635284709374943,1.0
6.1057519131250375,10.866807961474015,1.0
11.161784839407504,26.54014293233852,1.0
3.936452255875923,8.063667847290564,1.0
-5.219975490507814,21.296913275183872,1.0
-0.2525022876062568,23.62013293108397,1.0
4.920413474977267,18.330513477124622,1.0
0.8512185304454141,26.43229222754272,1.0
1.87804802545318,24.00609999806288,1.0
4.699092209374665,13.588019540579868,1.0
-2.954017216490067,17.471889382352323,1.0
18.464136279575065,30.830697620787372,1.0
1.394835078435364,27.369595065318563,1.0
4.611012404252631,22.810412371754506,1.0
-1.1032997681745496,8.213797754023664,1.0
13.46511210218884,28.582108267721367,1.0
-3.8663651172119464,11.27236923889632,1.0
15.357067145584743,19.82600204059248,1.0
-4.916596458458535,20.657669233736332,1.0
5.05785766621772,28.40414574223349,1.0
3.8846162958586072,12.189254644321217,1.0
4.9923579164458785,19.71474155036821,1.0
-3.002382786925722,5.631754850283176,1.0
9.949027926877854,13.942546771017405,1.0
-1.9146567196793975,24.62928275821365,1.0
6.962941313305218,28.20770308505342,1.0
13.762548408203108,18.104623794945617,1.0
14.314066446006446,21.81945363968144,1.0
-3.1830027207118103,10.006397156249076,1.0
5.099819338822918,31.61283892221284,1.0
6.299299604576572,13.061249173143525,1.0
6.624482303984812,27.712046796945828,1.0
5.306204269956585,30.30556503179537,1.0
10.833745377689947,15.621796095878427,1.0
4.9982140587586645,30.031841444780703,1.0
-1.42754490823814,24.37520441503495,1.0
-6.906571667970784,16.25731175508014,1.0
4.66659095774937,30.405437226062404,1.0
11.001000581378596,15.271354411834324,1.0
9.425454718337209,26.569728281161606,1.0
-4.926425385908942,17.64222053434902,1.0
-4.0447356247554,15.04011721521692,1.0
2.2367750937476467,27.28016594397722,1.0
-4.619476473818825,16.816624569242652,1.0
3.275010116536055,10.325725094395164,1.0
2.827832206122644,9.609940243018663,1.0
